"year","boat","volume","type","country","new_loc","port","lon","lat"
1893,"1",431,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1893,"139",12410,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1893,"308",281811,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1909,"760",41306,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1909,"7243",1281698,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1909,"3",5163,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1909,"3",514,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1909,"5",2115,"steamboat","crete turkey",57," Herakleio",25.144213,35.338735
1909,"4",1670,"vessel","france",22,"Marseille",5.3699525,43.2961743
1909,"70",63450,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1909,"40",61547,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1909,"227",482696,"steamboat","uk",58,"London",-0.1276473,51.5073219
1909,"37",9842,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1909,"24",29944,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1909,"1014",41073,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1909,"746",480151,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1909,"17",7422,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1909,"1",8,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1909,"15",28423,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1909,"36",85426,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1909,"95",162786,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1909,"1",470,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1909,"68",68467,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1909,"32",1693,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1909,"129",79378,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1909,"125",174500,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1909,"63",174639,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1909,"2",4532,"steamboat","asian portugal",34,"Macao",113.543873,22.198745
1909,"1",2435,"steamboat","asian low countries",28,"Jakarta",106.845599,-6.208763
1909,"1",4451,"steamboat","indo china france",62,"Saigon",106.629664,10.823099
1909,"1",1999,"steamboat","china",15,"Shanghai",121.473701,31.230416
1909,"1",2908,"steamboat","philippines",43,"Manila",120.98422,14.599512
1909,"12",47139,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1909,"58",130390,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1909,"2",846,"steamboat","tripoli",33,"Tripoli",13.191338,32.887209
1909,"10",11438,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1909,"2",1267,"vessel","algeria",2,"Algiers",3.05762,36.699729
1909,"17",28752,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1909,"10",9141,"steamboat","morocco",39,"Casablanca",-7.6188008,33.5949733
1909,"1",1949,"steamboat","canarias spain",13,"Puertos de Las Palmas",-15.4058906,28.1216268
1909,"1",1459,"steamboat","western africa france",49,"Dakar",-17.366029,14.764504
1909,"105",405666,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1909,"1",743,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1909,"18",33678,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1909,"11",34836,"steamboat","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1865,"6940",219988,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1865,"434",97881,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1865,"602",44090,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1865,"40",5538,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1865,"509",34167,"vessel","neaples",30,"Neaples",14.268124,40.851775
1865,"179",29655,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1865,"1",444,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1865,"24",4500,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1865,"44",9301,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1865,"173",16543,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1865,"15",3893,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1865,"37",10276,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1865,"104",26938,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1865,"5",559,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1865,"4",1080,"vessel","algeria",2,"Algiers",3.05762,36.699729
1865,"6",1680,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1865,"18",6688,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1865,"111",39703,"vessel","uk",58,"London",-0.1276473,51.5073219
1865,"45",40271,"steamboat","uk",58,"London",-0.1276473,51.5073219
1865,"18",3139,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1865,"4",2009,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1865,"12",1895,"vessel","belgium",8,"Ostend",2.928656,51.21543
1865,"6",814,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1865,"9",1096,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1865,"17",4771,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1865,"176",16963,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1865,"157",68671,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1865,"5",931,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1865,"9",2021,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1865,"83",32814,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1865,"118",94691,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1865,"5",760,"vessel","tunis",56,"Tunis",10.192739,36.837495
1865,"3",752,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1865,"8",1266,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1865,"5",1439,"vessel","usa",60,"New York",-73.9865811,40.7305991
1865,"3",1003,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1865,"1",1395,"vessel","mexico",37,"Veracruz",-96.6666669,19.333333
1865,"2",270,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1865,"23",4445,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1865,"5",1637,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1865,"4",1243,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1903,"1018",36719,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1903,"5518",638710,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1903,"2",3911,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1903,"2",9171,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
1903,"4",598,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1903,"3",2632,"steamboat","crete turkey",57," Herakleio",25.144213,35.338735
1903,"3",597,"vessel","france",22,"Marseille",5.3699525,43.2961743
1903,"112",98882,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1903,"33",37640,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1903,"1",712,"steamboat","gibraltar uk",24,"Gibraltar",-5.353585,36.140751
1903,"1",1154,"vessel","uk",58,"London",-0.1276473,51.5073219
1903,"190",323785,"steamboat","uk",58,"London",-0.1276473,51.5073219
1903,"26",4503,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1903,"66",52945,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1903,"1678",64766,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1903,"626",443110,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1903,"2",202,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1903,"3",1876,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1903,"8",211,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1903,"5",880,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1903,"1",195,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1903,"49",74038,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1903,"39",54882,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1903,"58",53804,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1903,"1",873,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1903,"39",1656,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1903,"128",117055,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1903,"4",528,"vessel","asian turkey",57,"Izmir",27.144474,38.4153421
1903,"145",142785,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1903,"51",122970,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1903,"15",47376,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1903,"81",171287,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1903,"1",299,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1903,"1",378,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1903,"4",1510,"vessel","algeria",2,"Algiers",3.05762,36.699729
1903,"18",5787,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1903,"18",12917,"steamboat","morocco",39,"Casablanca",-7.6188008,33.5949733
1903,"6",12774,"steamboat","south africa uk",51,"Cape Town",18.424055,-33.924868
1903,"1",1066,"steamboat","western africa uk",50,"Freetown",-13.231722,8.465676
1903,"1",979,"vessel","usa",60,"New York",-73.9865811,40.7305991
1903,"73",151040,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1903,"2",2823,"steamboat","mexico",37,"Veracruz",-96.6666669,19.333333
1903,"3",1712,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1903,"15",25643,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1903,"2",4608,"steamboat","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1903,"1",1004,"steamboat","chile",14,"Valparaiso",-71.6198031,-33.0462474
1861,"7298",213904,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1861,"652",117982,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1861,"593",35402,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1861,"1",422,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1861,"411",26429,"vessel","neaples",30,"Neaples",14.268124,40.851775
1861,"101",17598,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1861,"27",2326,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1861,"52",11002,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1861,"108",11905,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1861,"11",2305,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1861,"44",10501,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1861,"71",10207,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1861,"7",1547,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1861,"3",905,"vessel","algeria",2,"Algiers",3.05762,36.699729
1861,"12",1806,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1861,"6",985,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1861,"1",158,"vessel","uk gibraltar",24,"Gibraltar",-5.353585,36.140751
1861,"136",63735,"vessel","uk",58,"London",-0.1276473,51.5073219
1861,"55",51379,"steamboat","uk",58,"London",-0.1276473,51.5073219
1861,"42",7760,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1861,"9",3504,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1861,"18",3795,"vessel","belgium",8,"Ostend",2.928656,51.21543
1861,"6",596,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1861,"3",538,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1861,"4",589,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1861,"41",9913,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1861,"236",22583,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1861,"120",54686,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1861,"21",3396,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1861,"101",15842,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1861,"23",4676,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1861,"35",23877,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1861,"12",1825,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1861,"8",2237,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1861,"11",3021,"vessel","usa",60,"New York",-73.9865811,40.7305991
1861,"3",559,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1861,"35",8810,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1861,"1",462,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
