"X","year","boat","volume","type","country","port","long","lat","distance"
1089,1879,"3",496,"vessel","russia baltic sea","St Petersburg",27.7703796,-82.6695084,4251
1090,1879,"3",780,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1091,1879,"11",10261,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1092,1879,"1",193,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
1093,1879,"2",1667,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
1094,1879,"1",844,"vessel","sweden and norway",NA,NA,NA,NA
1095,1879,"1",610,"steamboat","sweden and norway",NA,NA,NA,NA
1096,1879,"199",19291,"vessel","turkey","Izmir",38.4153421,27.144474,1007
1097,1879,"295",232781,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
1098,1879,"",NA,"vessel","",NA,NA,NA,NA
1102,1880,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
1103,1880,"2597",53080,"vessel","austro-illirian litoral",NA,NA,NA,NA
1104,1880,"416",25356,"steamboat","austro-illirian litoral",NA,NA,NA,NA
1105,1880,"178",7162,"vessel","hungarian litoral",NA,NA,NA,NA
1106,1880,"114",30054,"steamboat","hungarian litoral",NA,NA,NA,NA
1107,1880,"809",27413,"vessel","dalmatia","",40.6542515,-76.9024751,0
1108,1880,"182",50861,"steamboat","dalmatia","",40.6542515,-76.9024751,0
1111,1880,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
1112,1880,"50",41839,"vessel","usa","New York",40.7305991,-73.9865811,4854
1113,1880,"7",7214,"steamboat","usa","New York",40.7305991,-73.9865811,4854
1114,1880,"39",7996,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1115,1880,"",NA,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1116,1880,"",NA,"vessel","american denmark",NA,NA,NA,NA
1117,1880,"",NA,"steamboat","american denmark",NA,NA,NA,NA
1118,1880,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
1119,1880,"18",7425,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
1120,1880,"54",71010,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
1121,1880,"20",8873,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
1122,1880,"1",431,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
1123,1880,"1",945,"vessel","tripoli","",32.77325405,13.4141472054,916
1124,1880,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
1125,1880,"1",70,"vessel","tunisia","",33.8439408,9.400138,930
1126,1880,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1127,1880,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1128,1880,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
1129,1880,"21",27487,"steamboat","asia","",56.0000002,103.9999998,NA
1130,1880,"8",4640,"steamboat","asia","",56.0000002,103.9999998,NA
1131,1880,"1",1345,"steamboat","asia","",56.0000002,103.9999998,NA
1132,1880,"",NA,"vessel","europe1",NA,NA,NA,NA
1133,1880,"1",196,"steamboat","europe1",NA,NA,NA,NA
1134,1880,"2",2176,"steamboat","europe1",NA,NA,NA,NA
1135,1880,"",NA,"vessel","bulgaria ","Varna",43.2166104,27.9017131,1301
1136,1880,"78",33159,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
1137,1880,"18",10350,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
1138,1880,"127",43936,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
1139,1880,"80",59302,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
1140,1880,"3",1187,"vessel","uk","London",51.5073219,-0.1276473,2968
1141,1880,"117",128089,"steamboat","uk","London",51.5073219,-0.1276473,2968
1142,1880,"2",705,"vessel","gibraltar – uk","",51.791921,-0.90223,1664
1143,1880,"15",2778,"vessel","malta – uk","",51.8246673,-0.3402597,730
1144,1880,"1",637,"steamboat","malta – uk","",51.8246673,-0.3402597,730
1145,1880,"188",25988,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
1146,1880,"18",13833,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
1147,1880,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
1148,1880,"446",9431,"vessel","veneto","",45.6476663,11.8665254,0
1149,1880,"249",81301,"steamboat","veneto","",45.6476663,11.8665254,0
1150,1880,"481",14561,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
1151,1880,"56",7311,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
1152,1880,"238",11819,"vessel","neaples",NA,NA,NA,NA
1153,1880,"28",8177,"steamboat","neaples",NA,NA,NA,NA
1154,1880,"93",17286,"vessel","sicily","Palermo",38.11127,13.3534422,753
1155,1880,"8",2273,"steamboat","sicily","Palermo",38.11127,13.3534422,753
1156,1880,"",NA,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
1157,1880,"1",702,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
1158,1880,"12",2566,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
1159,1880,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
1160,1880,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
1161,1880,"1",43,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
1162,1880,"4",643,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1163,1880,"6",4526,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1164,1880,"1",166,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
1165,1880,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1166,1880,"3",1503,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1167,1880,"2",333,"vessel","russia baltic sea","St Petersburg",27.7703796,-82.6695084,4251
1168,1880,"8",663,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1169,1880,"4",2498,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1170,1880,"6",1386,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
1171,1880,"",NA,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
1172,1880,"",NA,"vessel","sweden and norway",NA,NA,NA,NA
1173,1880,"137",9789,"vessel","turkey","Izmir",38.4153421,27.144474,1007
1174,1880,"811",289750,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
1175,1880,"",NA,"vessel","",NA,NA,NA,NA
1179,1881,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
1180,1881,"2127",43202,"vessel","austro-illirian litoral",NA,NA,NA,NA
1181,1881,"442",28367,"steamboat","austro-illirian litoral",NA,NA,NA,NA
1182,1881,"144",6526,"vessel","hungarian litoral",NA,NA,NA,NA
1183,1881,"118",35616,"steamboat","hungarian litoral",NA,NA,NA,NA
1184,1881,"653",20727,"vessel","dalmatia","",40.6542515,-76.9024751,0
1185,1881,"171",44695,"steamboat","dalmatia","",40.6542515,-76.9024751,0
1188,1881,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
1189,1881,"43",38796,"vessel","usa","New York",40.7305991,-73.9865811,4854
1190,1881,"6",6201,"steamboat","usa","New York",40.7305991,-73.9865811,4854
1191,1881,"88",6692,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1192,1881,"",NA,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1193,1881,"",NA,"vessel","american denmark",NA,NA,NA,NA
1194,1881,"",NA,"steamboat","american denmark",NA,NA,NA,NA
1195,1881,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
1196,1881,"11",4175,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
1197,1881,"64",79738,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
1198,1881,"14",7118,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
1199,1881,"1",687,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
1200,1881,"",NA,"vessel","tripoli","",32.77325405,13.4141472054,916
1201,1881,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
1202,1881,"6",888,"vessel","tunisia","",33.8439408,9.400138,930
1203,1881,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1204,1881,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1205,1881,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
1206,1881,"26",37644,"steamboat","asia","",56.0000002,103.9999998,NA
1207,1881,"11",16887,"steamboat","asia","",56.0000002,103.9999998,NA
1208,1881,"",NA,"steamboat","asia","",56.0000002,103.9999998,NA
1209,1881,"",NA,"vessel","europe1",NA,NA,NA,NA
1210,1881,"",NA,"steamboat","europe1",NA,NA,NA,NA
1211,1881,"",NA,"steamboat","europe1",NA,NA,NA,NA
1212,1881,"1",71,"vessel","bulgaria ","Varna",43.2166104,27.9017131,1301
1213,1881,"36",16382,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
1214,1881,"8",6476,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
1215,1881,"109",38041,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
1216,1881,"88",66269,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
1217,1881,"2",886,"vessel","uk","London",51.5073219,-0.1276473,2968
1218,1881,"124",138821,"steamboat","uk","London",51.5073219,-0.1276473,2968
1219,1881,"4",2119,"vessel","gibraltar – uk","",51.791921,-0.90223,1664
1220,1881,"11",2768,"vessel","malta – uk","",51.8246673,-0.3402597,730
1221,1881,"",NA,"steamboat","malta – uk","",51.8246673,-0.3402597,730
1222,1881,"182",24030,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
1223,1881,"42",22861,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
1224,1881,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
1225,1881,"412",8307,"vessel","veneto","",45.6476663,11.8665254,0
1226,1881,"289",91943,"steamboat","veneto","",45.6476663,11.8665254,0
1227,1881,"451",14993,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
1228,1881,"54",7460,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
1229,1881,"320",14868,"vessel","neaples",NA,NA,NA,NA
1230,1881,"27",6713,"steamboat","neaples",NA,NA,NA,NA
1231,1881,"115",24230,"vessel","sicily","Palermo",38.11127,13.3534422,753
1232,1881,"8",1684,"steamboat","sicily","Palermo",38.11127,13.3534422,753
1233,1881,"",NA,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
1234,1881,"",NA,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
1235,1881,"19",5355,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
1236,1881,"8",2752,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
1237,1881,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
1238,1881,"1",10,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
1239,1881,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1240,1881,"2",1437,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1241,1881,"2",613,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
1242,1881,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1243,1881,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1244,1881,"2",389,"vessel","russia baltic sea","St Petersburg",27.7703796,-82.6695084,4251
1245,1881,"2",608,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1246,1881,"2",2092,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1247,1881,"3",799,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
1248,1881,"1",1068,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
1249,1881,"1",265,"vessel","sweden and norway",NA,NA,NA,NA
1250,1881,"150",11662,"vessel","turkey","Izmir",38.4153421,27.144474,1007
1251,1881,"306",253828,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
1252,1881,"",NA,"vessel","",NA,NA,NA,NA
1256,1882,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
1257,1882,"2888",44568,"vessel","austro-illirian litoral",NA,NA,NA,NA
1258,1882,"418",26896,"steamboat","austro-illirian litoral",NA,NA,NA,NA
1259,1882,"161",8778,"vessel","hungarian litoral",NA,NA,NA,NA
1260,1882,"118",31882,"steamboat","hungarian litoral",NA,NA,NA,NA
1261,1882,"648",20971,"vessel","dalmatia","",40.6542515,-76.9024751,0
1262,1882,"262",81825,"steamboat","dalmatia","",40.6542515,-76.9024751,0
1265,1882,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
1266,1882,"87",31829,"vessel","usa","New York",40.7305991,-73.9865811,4854
1267,1882,"5",6399,"steamboat","usa","New York",40.7305991,-73.9865811,4854
1268,1882,"18",3983,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1269,1882,"",NA,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1270,1882,"",NA,"vessel","american denmark",NA,NA,NA,NA
1271,1882,"1",1126,"steamboat","american denmark",NA,NA,NA,NA
1272,1882,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
1273,1882,"10",3986,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
1274,1882,"68",85842,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
1275,1882,"17",7640,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
1276,1882,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
1277,1882,"1",142,"vessel","tripoli","",32.77325405,13.4141472054,916
1278,1882,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
1279,1882,"8",1671,"vessel","tunisia","",33.8439408,9.400138,930
1280,1882,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1281,1882,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
1282,1882,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
1283,1882,"35",58738,"steamboat","asia","",56.0000002,103.9999998,NA
1284,1882,"12",21580,"steamboat","asia","",56.0000002,103.9999998,NA
1285,1882,"",NA,"steamboat","asia","",56.0000002,103.9999998,NA
1286,1882,"",NA,"vessel","europe1",NA,NA,NA,NA
1287,1882,"",NA,"steamboat","europe1",NA,NA,NA,NA
1288,1882,"",NA,"steamboat","europe1",NA,NA,NA,NA
1289,1882,"",NA,"vessel","bulgaria ","Varna",43.2166104,27.9017131,1301
1290,1882,"38",15284,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
1291,1882,"9",6389,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
1292,1882,"61",20999,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
1293,1882,"86",64820,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
1294,1882,"2",884,"vessel","uk","London",51.5073219,-0.1276473,2968
1295,1882,"124",145339,"steamboat","uk","London",51.5073219,-0.1276473,2968
1296,1882,"",NA,"vessel","gibraltar – uk","",51.791921,-0.90223,1664
1297,1882,"9",2351,"vessel","malta – uk","",51.8246673,-0.3402597,730
1298,1882,"3",1308,"steamboat","malta – uk","",51.8246673,-0.3402597,730
1299,1882,"242",35736,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
1300,1882,"14",7095,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
1301,1882,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
1302,1882,"438",8780,"vessel","veneto","",45.6476663,11.8665254,0
1303,1882,"296",116911,"steamboat","veneto","",45.6476663,11.8665254,0
1304,1882,"511",17912,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
1305,1882,"60",7484,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
1306,1882,"323",15269,"vessel","neaples",NA,NA,NA,NA
1307,1882,"47",14011,"steamboat","neaples",NA,NA,NA,NA
1308,1882,"136",26334,"vessel","sicily","Palermo",38.11127,13.3534422,753
1309,1882,"6",2229,"steamboat","sicily","Palermo",38.11127,13.3534422,753
1310,1882,"",NA,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
1311,1882,"",NA,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
1312,1882,"9",3368,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
1313,1882,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
1314,1882,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
1315,1882,"1",35,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
1316,1882,"1",144,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1317,1882,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
1318,1882,"1",498,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
1319,1882,"1",517,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1320,1882,"4",3018,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
1321,1882,"",NA,"vessel","russia baltic sea","St Petersburg",27.7703796,-82.6695084,4251
1322,1882,"2",922,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1323,1882,"8",5947,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
1324,1882,"3",1310,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
1325,1882,"",NA,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
1326,1882,"",NA,"vessel","sweden and norway",NA,NA,NA,NA
1327,1882,"157",13526,"vessel","turkey","Izmir",38.4153421,27.144474,1007
1328,1882,"302",259527,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
1329,1882,"",NA,"vessel","",NA,NA,NA,NA
1333,1883,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
1334,1883,"1836",35465,"vessel","austro-illirian litoral",NA,NA,NA,NA
1335,1883,"584",34173,"steamboat","austro-illirian litoral",NA,NA,NA,NA
1336,1883,"80",4224,"vessel","hungarian litoral",NA,NA,NA,NA
1337,1883,"120",39745,"steamboat","hungarian litoral",NA,NA,NA,NA
1338,1883,"660",22870,"vessel","dalmatia","",40.6542515,-76.9024751,0
1339,1883,"237",57103,"steamboat","dalmatia","",40.6542515,-76.9024751,0
1342,1883,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
1343,1883,"21",18845,"vessel","usa","New York",40.7305991,-73.9865811,4854
1344,1883,"20",25249,"steamboat","usa","New York",40.7305991,-73.9865811,4854
1345,1883,"15",8740,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1346,1883,"6",8755,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
1347,1883,"1",1118,"vessel","american denmark",NA,NA,NA,NA
1348,1883,"",NA,"steamboat","american denmark",NA,NA,NA,NA
1349,1883,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
1350,1883,"7",2858,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
1351,1883,"60",68747,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
1352,1883,"8",3245,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
1353,1883,"8",2543,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
1354,1883,"",NA,"vessel","tripoli","",32.77325405,13.4141472054,916
1355,1883,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
1356,1883,"8",623,"vessel","tunisia","",33.8439408,9.400138,930
1357,1883,"11",9124,"steamboat","tunisia","",33.8439408,9.400138,930
1358,1883,"1",1103,"steamboat","tunisia","",33.8439408,9.400138,930
1359,1883,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
1360,1883,"34",53810,"steamboat","asia","",56.0000002,103.9999998,NA
1361,1883,"12",21748,"steamboat","asia","",56.0000002,103.9999998,NA
1362,1883,"",NA,"steamboat","asia","",56.0000002,103.9999998,NA
1363,1883,"",NA,"vessel","europe1",NA,NA,NA,NA
1364,1883,"",NA,"steamboat","europe1",NA,NA,NA,NA
1365,1883,"4",3257,"steamboat","europe1",NA,NA,NA,NA
1366,1883,"",NA,"vessel","bulgaria ","Varna",43.2166104,27.9017131,1301
1367,1883,"19",8655,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
1368,1883,"16",12468,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
1369,1883,"46",16695,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
1370,1883,"98",72747,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
1371,1883,"1",496,"vessel","uk","London",51.5073219,-0.1276473,2968
1372,1883,"129",152572,"steamboat","uk","London",51.5073219,-0.1276473,2968
